	C1	C10	C100	C101	C11	C13	C16	C17	C18	C19	C25	C30	C33	C34	C35	C4	C51	C53	C57	C59	C6	C60	C61	C62	C63	C65	C66	C67	C69	C7	C70	C72	C73	C74	C79	C82	C83	C84	C86	C87	C9	C90	C91	C93	C94	C95	C98	C102	C103	C12	C14	C15	C2	C20	C21	C22	C23	C24	C26	C27	C28	C29	C3	C31	C32	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C5	C50	C52	C55	C56	C58	C64	C68	C71	C75	C76	C77	C78	C8	C80	C85	C89	C92	C96	C97	C99	NC1	NC10	NC11	NC12	NC13	NC14	NC15	NC16	NC17	NC18	NC19	NC2	NC20	NC21	NC22	NC23	NC24	NC25	NC26	NC3	NC4	NC5	NC6	NC7	NC8	NC9
GOBP_PROTEIN_STABILIZATION	-0.560201879	0.509692611	0.042913042	0.252993282	0.158878505	-0.457357096	0.099956891	-0.210498281	-0.277873733	-0.436425904	0.065420561	-0.40820921	-0.396236569	-0.113260268	0.188190632	-0.565851691	0.816199377	-0.081275926	0.719745569	0.526880036	-0.216720585	0.172066459	-0.061013736	0.264797508	0.11521244	0.18834891	-0.210660864	-0.381418022	0.54221861	-0.034267913	-0.340020093	0.433133486	-0.560205878	-0.059190031	0.616921978	-0.674919303	-0.121746835	-0.12542822	-0.74747601	-0.014223843	-0.704716902	0.250238413	0.377337533	0.139937057	0.444084373	-0.733535623	0.266528778	-0.21313723	-0.444760691	-0.480863373	0.059054585	-0.606453575	-0.696488555	0.359426758	-0.416365628	-0.621153846	-0.057014717	-0.101246106	0.106939521	-0.331533495	-0.163984078	-0.32767221	0.146417445	-0.694027311	0.286224009	-0.507172476	-0.604361371	-0.678040215	-0.460259645	-0.426791277	-0.341196562	-0.429940902	-0.688618158	-0.525550196	-0.448533614	-0.468438562	-0.398499669	-0.047755177	-0.197395547	-0.653807143	-0.544806489	-0.552849031	0.213255019	-0.375817499	0.106322642	0.460280374	-0.020638629	-0.014707725	-0.219883138	-0.573208723	0.421049605	-0.142523364	-0.360249221	0.043613707	-0.403497593	-0.096654079	-0.667163303	0.387792551	0.155813486	0.556038116	0.561813748	-0.215310983	0.15986675	0.008624907	0.531021281	-0.297507788	0.582554517	0.426030786	0.500279887	-0.259321456	-0.062305296	0.427647119	0.438682995	0.314330218	-0.250623053	0.309076561	0.853582555	0.444034926	-0.496804857	-0.440443467	-0.02131497	0.169715649	0.211414856	0.476784024	0.532993143	0.588785047
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	0.774001286	-0.74102833	0.216879257	0.012383901	0.371517028	0.800443756	0.362229102	-0.144519678	0.482972136	0.099071207	0.826894199	-0.435456173	0.777089783	-0.018575851	-0.18127967	-0.018575851	-0.034055728	0.566563467	0.117647059	0.40247678	-0.826116608	-0.253066369	0.433436533	0.738729702	0.529411765	0.66873065	0.557844757	-0.157894737	0.696594427	0.578022035	0.691517312	0.243681855	0.715170279	0.965857198	0.024767802	0.021671827	0.978564147	0.034055728	0.750619195	0.240322674	0.884150269	-0.806344657	-0.287555052	-0.644385027	-0.568687451	-0.523219814	-0.528954183	0.831555683	0.250773994	0.51314119	0.356811146	0.240922073	-0.33686459	-0.916408669	-0.113025694	-0.483058824	-0.045457572	-0.681114551	0.532496523	0.540139319	-0.411764706	-0.616971288	0.832817337	0.653250774	-0.789473684	-0.473684211	-0.191950464	-0.683186857	-0.770897833	0.386358359	-0.381038952	0.950292398	-0.556020664	0.417956656	0.305658389	-0.321981424	0.7273895	-0.80186691	-0.3374613	0.854489164	-0.66873065	0.557275542	-0.213622291	0.640003141	-0.336015538	-0.532820721	-0.334365325	-0.629820554	0.445820433	0.44485689	0.278637771	0.575851393	-0.068111455	0.690402477	-0.6625387	-0.086687307	0.221120356	-0.647058824	-0.885636822	-0.786377709	-0.318885449	-0.643962848	0.168537152	0.515037594	-0.695804638	-0.253292909	-0.76060428	-0.263610275	-0.154798762	-0.464396285	-0.099071207	-0.690402477	-0.699690402	-0.464396285	-0.591331269	-0.00619195	-0.453253999	-0.452012384	-0.346749226	-0.749226006	-0.708978328	-0.291021672	-0.039682067	-0.631578947	-0.384470189	0.275541796
GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.99382716	0.216049383	0.864197531	0.111111111	0.49382716	0.864197531	0.425925926	0.327160494	0.586419753	0.148148148	0.098765432	0.154320988	0.814814815	0.055555556	-0.37654321	0.111111111	0.203703704	0.592592593	0.172839506	0.37037037	0.024691358	0.462962963	0.543209877	0.950617284	0.716049383	0.537037037	0.913580247	-0.271604938	0.839506173	0.271604938	0.969135802	0.660493827	0.975308642	0.00617284	0.061728395	-0.111111111	0.99382716	0.154320988	0.895061728	0.617283951	-0.018518519	0.049382716	-0.049382716	0.271604938	0.098765432	-0.512345679	-0.228395062	-0.12345679	0.179012346	-0.160493827	-0.49382716	-0.691358025	0.401234568	-0.858024691	-0.512345679	-0.648148148	-0.592592593	-0.549382716	-0.148148148	0.024691358	-0.580246914	-0.888888889	0.74691358	0.475308642	-0.641975309	-0.296296296	-0.283950617	-0.901234568	-0.62345679	0.030864198	-0.481481481	0.049382716	-0.796296296	0.265432099	-0.598765432	-0.259259259	-0.067901235	-0.117283951	-0.172839506	0.703703704	-0.604938272	0.709876543	-0.234567901	0.75308642	-0.12962963	-0.814814815	-0.228395062	-0.635802469	0.654320988	0.055555556	0.25308642	0.351851852	-0.302469136	0.549382716	-0.549382716	0.154320988	-0.512345679	-0.364197531	-0.975308642	-0.99382716	-0.166666667	-0.611111111	-0.086419753	-0.518518519	-0.808641975	-0.641975309	0.037037037	-0.783950617	-0.172839506	-0.438271605	-0.432098765	-0.456790123	-0.611111111	-0.339506173	-0.388888889	0.172839506	0.049382716	-0.271604938	-0.487654321	-0.913580247	-0.598765432	-0.24691358	0.450617284	-0.395061728	-0.679012346	0.413580247
GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.277777778	-0.932098765	-0.679012346	-0.086419753	0.24691358	0.055555556	0.296296296	-0.530864198	0.37654321	0.049382716	0.925925926	-0.635802469	0.734567901	-0.092592593	0.086419753	-0.148148148	-0.271604938	0.537037037	0.061728395	0.432098765	-0.858024691	-0.666666667	0.320987654	-0.259259259	0.339506173	0.796296296	-0.462962963	-0.043209877	0.549382716	0.827160494	0.37037037	-0.475308642	0.450617284	0.975308642	-0.012345679	0.154320988	-0.018518519	-0.086419753	-0.154320988	-0.37654321	0.901234568	-0.864197531	-0.395061728	-0.882716049	-0.697530864	-0.530864198	-0.759259259	0.944444444	0.320987654	0.697530864	0.765432099	0.901234568	-0.703703704	-0.969135802	0.333333333	-0.12962963	0.555555556	-0.808641975	0.703703704	0.586419753	-0.240740741	-0.333333333	0.913580247	0.827160494	-0.932098765	-0.648148148	-0.098765432	-0.25308642	-0.913580247	0.456790123	0.049382716	1	0.24691358	0.567901235	0.851851852	-0.382716049	0.802469136	-0.913580247	-0.5	1	-0.728395062	0.401234568	-0.191358025	0.092592593	-0.530864198	0.314814815	-0.438271605	-3.33E-15	0.234567901	0.543209877	0.302469136	0.796296296	0.166666667	0.827160494	-0.771604938	-0.327160494	0.672839506	-0.925925926	0.092592593	-0.574074074	-0.469135802	-0.672839506	0.358024691	0.950617284	0.098765432	0.401234568	-0.808641975	0.567901235	-0.135802469	-0.487654321	0.234567901	-0.919753086	-0.783950617	-0.586419753	-0.790123457	-0.185185185	-0.543209877	-0.62962963	-0.203703704	-0.580246914	-0.814814815	-0.333333333	-0.512345679	-0.864197531	0.277777778	0.135802469
GOBP_REGULATION_OF_T_CELL_ACTIVATION	0.086199185	-0.655630649	0.298136646	0.956383713	-0.619727675	-0.717620659	-0.026266205	-0.614906832	0.35779842	-0.009264615	0.027950311	-0.450276369	0.115754853	-0.040577435	-0.562111801	-0.021130633	-0.370375562	-0.599378882	-0.243949454	-0.152403957	-0.419254658	0.011679565	-0.447173472	-0.363354037	-0.150423185	-0.357728587	0.564292546	-0.062592145	-0.333335442	-0.178949707	-0.341870264	0.211219519	0.256962907	0.541239776	-0.438174869	0.212976128	0.090641971	-0.623386684	0.273038712	0.563196835	0.317221518	-0.090062112	0.505990979	0.505292625	0.31903039	-0.11233199	0.326783141	-0.636398576	0.127426053	-0.644523019	-0.559006211	-0.239130435	-0.036773669	-0.360248447	-0.540372671	-0.828255868	-0.497064525	-0.555524409	-0.473010181	-0.526090323	-0.448400328	-0.405262662	-0.196740731	0.132673923	0.507371099	-0.670147605	-0.205676771	0.01242236	0.177466416	-0.71494824	0.346602673	-0.07965254	-0.052795031	-0.00310559	-0.61191125	0.626386555	-0.539178583	-0.230778237	0.29701651	-0.483625071	0.059006211	-0.437888199	-0.677018634	0.146687547	0.361115774	-0.034161491	0.600400113	-0.576072866	-0.178251088	-0.56128654	-0.694623656	-0.124783393	-0.846674274	0.048996371	0.336407071	-0.198757764	0.046583851	0.49661981	-0.130361386	0.287399732	0.601294391	0.233479014	0.452436268	-0.01242236	0.757286192	0.023703891	0.267551872	0.650959655	0.682465361	0.260390952	0.760869565	0.101811924	0.05364472	0.249011858	0.595332326	0.368431698	0.822817004	0.626155199	0.277051579	0.117890833	-0.278618093	-0.066511782	0.431677019	0.599378882	0.779503106	-0.216462943
GOBP_REGULATION_OF_CELL_ACTIVATION	0.086199185	-0.655630649	0.298136646	0.956383713	-0.619727675	-0.717620659	-0.026266205	-0.614906832	0.35779842	-0.009264615	0.027950311	-0.450276369	0.115754853	-0.040577435	-0.562111801	-0.021130633	-0.370375562	-0.599378882	-0.243949454	-0.152403957	-0.419254658	0.011679565	-0.447173472	-0.363354037	-0.150423185	-0.357728587	0.564292546	-0.062592145	-0.333335442	-0.178949707	-0.341870264	0.211219519	0.256962907	0.541239776	-0.438174869	0.212976128	0.090641971	-0.623386684	0.273038712	0.563196835	0.317221518	-0.090062112	0.505990979	0.505292625	0.31903039	-0.11233199	0.326783141	-0.636398576	0.127426053	-0.644523019	-0.559006211	-0.239130435	-0.036773669	-0.360248447	-0.540372671	-0.828255868	-0.497064525	-0.555524409	-0.473010181	-0.526090323	-0.448400328	-0.405262662	-0.196740731	0.132673923	0.507371099	-0.670147605	-0.205676771	0.01242236	0.177466416	-0.71494824	0.346602673	-0.07965254	-0.052795031	-0.00310559	-0.61191125	0.626386555	-0.539178583	-0.230778237	0.29701651	-0.483625071	0.059006211	-0.437888199	-0.677018634	0.146687547	0.361115774	-0.034161491	0.600400113	-0.576072866	-0.178251088	-0.56128654	-0.694623656	-0.124783393	-0.846674274	0.048996371	0.336407071	-0.198757764	0.046583851	0.49661981	-0.130361386	0.287399732	0.601294391	0.233479014	0.452436268	-0.01242236	0.757286192	0.023703891	0.267551872	0.650959655	0.682465361	0.260390952	0.760869565	0.101811924	0.05364472	0.249011858	0.595332326	0.368431698	0.822817004	0.626155199	0.277051579	0.117890833	-0.278618093	-0.066511782	0.431677019	0.599378882	0.779503106	-0.216462943
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	0.089717643	-0.851393189	0.219814241	0.959663584	0.208715957	-0.424636559	0.630045227	-0.421052632	0.847029088	0.936513969	0.105263158	0.374613003	0.328173375	0.85470894	-0.674922601	0.667430021	-0.195558274	-0.33126935	-0.086687307	0.365325077	-0.226006192	0.119804567	0.437665571	-0.362229102	0.707887701	-0.464076859	0.343605766	-0.178920553	0.50340855	0.473684211	-0.128353071	0.280159959	0.75039412	0.674922601	0.511145511	0.58444855	0.094722386	-0.915610025	0.535592814	0.832817337	0.35785146	-0.024767802	0.528403227	0.445436034	0.01869195	-0.203215877	-0.371517028	-0.854489164	-0.427244582	-0.665501228	-0.557275542	-0.238390093	0.476780186	-0.359133127	-0.569659443	-0.713622291	-0.272693971	-0.379256966	0.507825937	-0.649984258	-0.471080231	-0.626026585	-0.674922601	0.143174065	0.509452446	0.092879257	0.422454188	0.012383901	-0.058823529	-0.87755418	-0.086258846	0.436469872	-0.445510836	0.836822448	-0.040247678	0.643962848	-0.230857706	-0.842874509	-0.346480478	-0.303405573	0.102167183	-0.436532508	-0.718266254	0.575851393	0.127156126	-0.284829721	0.231206122	-0.486068111	0.485854916	-0.79581448	-0.747685185	0.298093414	-0.949165192	-0.723545814	0.231476921	0.185758514	0.179566563	0.603891426	-0.815656566	-0.532719335	0.694664557	0.235567614	0.45312746	-0.377708978	2.72E-15	-0.499380805	0.040247678	0.597649785	0.882554092	-0.145889233	0.755417957	-0.176781295	-0.554179567	0.083591331	0.411850028	-0.098218693	0.922494856	0.412870411	-0.289620239	-0.586348684	-0.285854208	-0.609907121	0.207430341	0.59752322	0.631578947	-0.224836849
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	0.135802469	0.407407407	0.382716049	-3.33E-15	-0.907407407	-0.981481481	-0.962962963	-0.820987654	-0.635802469	-0.99382716	-0.277777778	-0.932098765	-0.179012346	-0.969135802	-0.333333333	-0.932098765	-0.660493827	-0.950617284	-0.395061728	-0.685185185	-0.62345679	-0.37037037	-0.925925926	-0.37654321	-0.907407407	-0.407407407	0.814814815	0.444444444	-0.87654321	-0.864197531	-0.790123457	0.345679012	-0.648148148	-0.209876543	-0.882716049	-0.648148148	-0.135802469	0.413580247	-0.413580247	-0.580246914	0.314814815	-0.358024691	0.037037037	0.611111111	0.703703704	-0.271604938	0.845679012	0.469135802	0.734567901	-0.666666667	-0.413580247	-0.265432099	-0.697530864	-0.358024691	-0.277777778	-0.956790123	-0.808641975	-0.716049383	-0.944444444	-0.413580247	-0.024691358	0.388888889	0.75308642	0.012345679	-3.33E-15	-0.956790123	-0.62962963	0.049382716	0.469135802	-0.574074074	0.956790123	-0.820987654	0.395061728	-0.99382716	-0.858024691	-0.024691358	-0.888888889	0.709876543	0.913580247	-0.660493827	-0.203703704	-0.314814815	-0.530864198	-0.660493827	0.75308642	0.320987654	0.950617284	-0.740740741	-0.932098765	-0.364197531	0.098765432	-0.975308642	-0.74691358	0.87654321	0.456790123	-0.586419753	-0.191358025	0.216049383	0.864197531	0.981481481	0.617283951	-0.037037037	0.481481481	0.444444444	0.802469136	0.530864198	0.604938272	0.728395062	-0.314814815	0.99382716	0.919753086	0.697530864	0.827160494	0.450617284	0.802469136	0.99382716	0.111111111	0.833333333	0.932098765	0.901234568	-0.092592593	0.808641975	0.697530864	0.567901235	0.962962963	0.00617284
GOBP_NERVOUS_SYSTEM_PROCESS	0.114590166	0.610439582	-0.322489808	0.011216052	0.474811537	0.478408239	0.358476305	0.355510321	0.443538555	0.444884647	0.580538478	0.411001251	-0.382925952	0.347954955	0.687381762	0.394028506	0.524009566	0.365708314	0.557689097	0.488318878	0.477088949	0.06918239	0.616397326	-0.109467872	0.237062783	0.146807232	-0.461926092	-0.296645702	0.390731802	0.49516545	0.134109699	-0.256038647	0.303014249	0.20612881	0.649638947	-0.194762096	-0.174125344	-0.172258225	-0.380375108	0.144235313	0.073987753	-0.14886127	-0.420570035	-0.220744898	-0.317526761	-0.063896336	-0.54416649	0.30554084	-0.168482624	0.047802026	0.269956183	0.433063792	-0.191974399	0.398814795	-0.016743994	-0.119496855	0.266894	0.128042328	-0.110509849	0.614831989	0.009433962	-0.125049683	-0.208450765	0.124552526	-0.008698323	-0.241836478	-0.274560043	-0.530583441	-0.444362661	-0.008888196	-0.289152985	-0.060506822	-0.381514232	0.13836478	-0.221957156	-0.287500774	0.126138978	-0.563471884	-0.413693653	0.166015923	-0.519606527	-0.677173699	0.062893082	-0.382116657	-0.598148763	-0.079733874	-0.467684586	0.022012579	0.019695753	0.392500268	-0.280077357	0.342514211	0.381771893	-0.591601321	-0.700667008	0.003614852	-0.59520238	-0.376460357	-0.57977196	-0.405053794	-0.334561973	0.299079819	0.136327026	0.325042016	0.054583723	-0.054983517	-0.135220126	-0.082589607	0.548234419	0.010897316	0.445596567	-0.023949792	-0.076658228	-0.524091458	-0.433962264	-0.272564487	0.241886792	-0.424638148	-0.206978426	-0.549205003	0.270301856	-0.432069875	-0.265981414	0.873255219	-0.258831642	0.307951779
GOBP_REGULATION_OF_BODY_FLUID_LEVELS	0.861904762	0.225185726	-0.47826087	-0.690474298	-0.00310559	0.411858727	0.470647562	-0.659686318	-0.000313371	0.048811888	0.543575094	0.475508958	0.186186633	-0.51242236	0.446648171	0.118012422	0.881931298	-0.225762895	-0.043478261	0.164596273	-0.174891047	-0.369565217	0.598301432	-0.673913043	-0.515198098	0.060595206	-0.618012422	-0.610971874	-0.281165252	-0.219184673	-0.035087853	-0.580745342	0.090062112	-0.446509153	0.608893074	0.196597353	-0.222736266	-0.65658818	-0.521809277	-0.621118012	0.438957775	-0.755409381	-0.343484291	-0.319875776	-0.593167702	0.180242407	-0.680278079	0.763975155	0.082096361	0.575586516	0.563938619	0.692546584	-0.593167702	0.664596273	0.49378882	0.652070823	0.282547802	0.644156471	-0.603099821	0.636685998	0.295031056	0.136645963	-0.466444478	-0.133540373	-0.497945244	0.214422524	-0.465643769	-0.00310559	-0.230787058	0.649076843	0.717391304	0.657052492	0.528861284	0.683510863	0.00621118	0.644720497	0.639616527	-0.437888199	-0.51443609	0.481132892	-0.671394007	-0.149281888	0.270186335	-0.169862576	-0.686335404	0.804927991	-0.46916996	-0.085786808	0.479823152	0.878881988	0.094239682	0.482983868	0.791925466	-0.304525797	-0.761060594	-0.548102139	-0.550075734	-0.953416149	-0.523982351	-0.388198758	-0.795031056	0.664724907	-0.00310559	0.754658385	0.701456753	0.811675685	-0.540372671	0.170879993	-0.026748147	0.671087236	0.048450316	0.374239802	0.391304348	-0.806052289	-0.667367329	-0.763128176	-0.752539277	-0.897515528	0.096273292	-0.348143376	0.159119797	-0.630434783	-0.130434783	-0.062211982	-0.568718544	-0.537267081
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	-0.308641975	-0.098765432	0.092592593	-0.302469136	-0.364197531	-0.320987654	-0.567901235	0.197530864	-0.092592593	-0.240740741	-0.432098765	0.00617284	0.055555556	0.382716049	-0.734567901	-0.302469136	-0.487654321	0.111111111	-0.481481481	-0.240740741	-0.080246914	-0.092592593	-0.395061728	-0.00617284	-0.148148148	-0.308641975	0.172839506	0.265432099	-0.148148148	-0.462962963	-0.197530864	-0.104938272	-0.234567901	0.222222222	-0.098765432	0.62962963	0.425925926	0.469135802	0.074074074	0.00617284	0.858024691	-0.179012346	-0.061728395	0.00617284	-0.185185185	0.308641975	0.277777778	0.203703704	0.512345679	0.179012346	0.191358025	0.407407407	0.783950617	0.308641975	0.24691358	0.524691358	0.549382716	0.456790123	0.580246914	0.160493827	0.456790123	0.722222222	0.555555556	0.672839506	0.407407407	0.802469136	0.925925926	0.820987654	0.728395062	0.388888889	0.537037037	0.395061728	0.783950617	0.351851852	0.537037037	0.666666667	0.37654321	0.703703704	0.49382716	0.475308642	0.888888889	0.925925926	0.456790123	0.49382716	0.388888889	0.574074074	0.425925926	0.537037037	0.148148148	0.345679012	0.641975309	0.222222222	0.339506173	0.691358025	0.759259259	0.580246914	0.524691358	0.419753086	0.691358025	0.567901235	0.222222222	0.080246914	-0.37654321	0.314814815	0.339506173	0.432098765	-0.240740741	0.104938272	-0.425925926	0.438271605	0.345679012	0.160493827	0.364197531	0.37037037	0.358024691	0.277777778	-0.185185185	0.413580247	0.74691358	0.586419753	0.092592593	0.481481481	-0.234567901	-0.12962963	0.444444444	-0.314814815
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	0.728395062	0.469135802	-0.882716049	-0.444444444	0.839506173	0.086419753	0.537037037	0.833333333	0.462962963	0.932098765	0.592592593	0.086419753	-0.530864198	0.648148148	0.358024691	0.919753086	0.75308642	0.925925926	0.99382716	0.944444444	-0.135802469	-0.351851852	0.296296296	0.25308642	0.549382716	0.648148148	-0.672839506	-0.709876543	0.765432099	0.783950617	0.228395062	-0.469135802	0.641975309	0.537037037	0.598765432	0.740740741	-0.395061728	-0.604938272	-0.62345679	-0.475308642	0.481481481	-0.697530864	-0.716049383	-0.777777778	-0.216049383	0.679012346	-0.895061728	0.487654321	-0.641975309	0.790123457	0.679012346	0.716049383	0.339506173	0.734567901	0.580246914	-0.179012346	-0.043209877	0.191358025	0.685185185	0.469135802	0.197530864	-0.487654321	0.703703704	-0.030864198	-0.283950617	0.148148148	0.50617284	-0.049382716	-0.679012346	0.611111111	0.043209877	-0.061728395	-0.197530864	-0.00617284	-0.197530864	-0.561728395	0.617283951	-0.802469136	-0.475308642	-0.209876543	-0.654320988	-3.33E-15	0.265432099	0.067901235	-0.697530864	0.37654321	-0.783950617	0.203703704	0.592592593	-0.314814815	0.111111111	0.086419753	0.524691358	-0.456790123	-0.722222222	0.475308642	-0.012345679	-0.790123457	-0.148148148	-0.74691358	-0.666666667	-0.666666667	-0.740740741	-0.074074074	-0.75308642	0.685185185	-0.364197531	-0.833333333	0.87037037	-0.820987654	-0.524691358	-0.617283951	0.611111111	-0.802469136	-0.62962963	-0.598765432	-0.277777778	-0.864197531	-0.765432099	-0.475308642	0.62962963	-0.635802469	-0.549382716	-0.012345679	-0.265432099	0.209876543
GOBP_ENDOCRINE_PROCESS	-0.444444444	-0.25308642	-0.061728395	-0.395061728	0.296296296	-0.438271605	-0.666666667	0.030864198	-0.240740741	-0.388888889	-0.543209877	-0.117283951	0.895061728	0.216049383	-0.839506173	-0.419753086	-0.592592593	-3.33E-15	-0.567901235	-0.364197531	0.962962963	-0.209876543	-0.524691358	-0.135802469	-0.283950617	0.99382716	0.061728395	0.166666667	-0.271604938	-0.555555556	-0.296296296	-0.240740741	-0.327160494	0.061728395	-0.228395062	0.49382716	0.302469136	0.345679012	-0.055555556	-0.111111111	-0.00617284	-0.308641975	-0.191358025	-0.12962963	-0.271604938	0.160493827	0.148148148	0.055555556	0.419753086	0.043209877	0.092592593	0.290123457	0.981481481	0.191358025	0.148148148	0.432098765	0.450617284	0.327160494	0.469135802	0.00617284	0.345679012	0.611111111	0.432098765	0.962962963	0.302469136	0.716049383	0.845679012	0.709876543	0.641975309	0.283950617	0.432098765	0.277777778	0.691358025	0.216049383	0.432098765	0.555555556	0.283950617	0.617283951	0.395061728	0.37654321	0.808641975	0.839506173	0.37037037	0.37654321	0.290123457	0.487654321	0.339506173	0.444444444	0.049382716	0.240740741	0.524691358	0.104938272	0.240740741	0.586419753	0.666666667	0.481481481	0.37654321	0.327160494	0.580246914	0.469135802	0.12962963	-0.049382716	-0.518518519	0.197530864	0.209876543	0.339506173	0.524691358	-0.061728395	-0.530864198	0.314814815	0.24691358	0.018518519	0.240740741	0.259259259	0.25308642	0.179012346	-0.327160494	0.308641975	0.660493827	0.487654321	-0.061728395	0.358024691	-0.345679012	-0.296296296	0.302469136	-0.432098765
GOBP_COGNITION	-0.639060888	0.148456312	-0.660878358	-0.492260062	0.231193723	0.78301214	-0.088056443	0.551083591	-0.170575635	0.162881043	0.055727554	0.597746036	-0.73993808	0.73993808	-0.149036808	-0.174172061	-0.677670279	0.614675545	-0.046439628	0.823529412	0.218463032	-0.2776841	0.721362229	0.40247678	0.607945022	-0.400496796	-0.643962848	-0.773993808	0.857585139	0.080495356	0.268359133	-0.328173375	0.358844169	0.265917351	0.708978328	-0.221238681	0.653858318	-0.517027864	-0.729156347	0.724788103	-0.251280857	0.33126935	-0.492260062	-0.582043344	-0.520123839	-0.744736842	-0.691689662	0.73025044	-0.368421053	-0.263928677	0.563467492	0.185758514	-0.520123839	0.611203812	-0.456075851	0.244582043	0.793554742	0.507704488	0.624068656	0.613003096	0.207209199	0.278289125	-0.20123839	-0.015479876	0.491659477	0.553174173	-0.188278955	-0.105263158	-0.495356037	0.466119711	-0.811441731	-0.430340557	-0.38923521	0.278061995	-0.374613003	-0.53250774	-0.340378662	-0.475167699	-0.866873065	0.844539147	-0.563157895	-0.576402571	0.535603715	0.223458462	-0.814241486	-0.263509278	-0.619195046	0.452012384	0.588444482	0.578956164	0.809385596	0.427221128	0.425480891	-0.275541796	-0.6625387	0.843379521	-0.885448916	0.364112974	-0.010855143	-0.662628583	-0.321252372	-0.11369109	-0.76859677	0.730168331	0.016983317	-0.611523908	-0.181567621	-0.284829721	0.544891641	-0.73993808	0.043343653	-0.283805668	-0.371295887	-0.356037152	-0.486068111	-0.336276616	0.295488559	0.292974518	0.116167871	-0.699690402	-0.077399381	-0.432987616	-0.634674923	0.845818591	-0.126748058	0.693996019
